epoch,client_0_accuracy,client_0_loss,client_1_accuracy,client_1_loss,client_2_accuracy,client_2_loss,client_3_accuracy,client_3_loss,client_4_accuracy,client_4_loss,client_5_accuracy,client_5_loss,client_6_accuracy,client_6_loss,client_7_accuracy,client_7_loss,client_8_accuracy,client_8_loss,client_9_accuracy,client_9_loss,avg_accuracy,avg_loss
1,0.2103,2.2452162395477293,0.4923,1.737363126373291,0.23,2.150984635925293,0.3432,1.9567765468597411,0.2529,2.0971702211380006,0.3993,1.8567424800872803,0.3947,1.844880717086792,0.3605,1.9507111907958985,0.2299,2.172129857254028,0.3144,2.0322467233657835,0.32275,2.0044221738433836
2,0.3361,1.9974764400482177,0.6642,1.2121957458496093,0.3038,1.9280967058181762,0.4939,1.582122793006897,0.3515,1.8728265966415405,0.6296,1.325921968650818,0.5755,1.4255632139205932,0.5419,1.5051709093093872,0.2988,1.950217857170105,0.5313,1.5768802368164063,0.47266,1.6376472467231753
3,0.4512,1.6837375448226928,0.7621,0.8377632691383362,0.3764,1.7176019914627074,0.6056,1.2372657358169556,0.4223,1.6957668003082276,0.7816,0.8329999675750732,0.6884,1.0523745431900025,0.6087,1.2179807744979858,0.3923,1.7120696599960328,0.701,1.0709535767555236,0.5789599999999999,1.3058513863563537
4,0.514,1.439775537109375,0.8056,0.6411824371337891,0.4753,1.4968231966018677,0.6808,1.0072411352157593,0.4718,1.5834205577850342,0.8371,0.5647520892620087,0.7352,0.8538295919418335,0.6642,1.0430513565063477,0.4796,1.5159345401763915,0.7664,0.7780594449043274,0.6429999999999999,1.0924069886636736
5,0.5694,1.2765445417404175,0.8246,0.5490039761543274,0.5649,1.2799048391342163,0.7192,0.8877724615097046,0.5064,1.5051535970687866,0.8698,0.43014780695438387,0.7718,0.7186839071750641,0.7015,0.9590096508026124,0.5526,1.3345505130767823,0.7961,0.6336298333644867,0.68763,0.9574401126980782
6,0.6035,1.1961845054626465,0.8402,0.49386973996162414,0.6358,1.1102132667541504,0.7563,0.7917174028396606,0.5322,1.4671203777313233,0.8873,0.359042298913002,0.798,0.630788835811615,0.7173,0.9492730762481689,0.6171,1.180076480102539,0.8241,0.5373811450004577,0.72118,0.8715667128825189
7,0.6342,1.152626455307007,0.8481,0.4659848864078522,0.6734,1.016329866886139,0.7765,0.7434336149215698,0.5741,1.3796768377304076,0.9007,0.3172559454202652,0.8257,0.5409017590522767,0.7252,0.9619562879562378,0.6672,1.0716917418479919,0.8404,0.4866516544342041,0.74655,0.8136509049963951
8,0.6539,1.1429744171142577,0.8598,0.4394865008354187,0.6922,0.9806689405441285,0.7883,0.7298427968978882,0.5908,1.3754583225250243,0.9134,0.2826847274184227,0.8424,0.5055068228721619,0.7416,0.9411705995559693,0.7003,1.000485960483551,0.8507,0.45231598629951475,0.76334,0.7850595074546337
9,0.681,1.103297745704651,0.8644,0.42446477947235106,0.7004,0.9708272874832153,0.7962,0.716802161693573,0.6066,1.3740384981155396,0.9155,0.27329047758579256,0.8493,0.4791517919421196,0.7463,0.9206152804374694,0.7241,0.9392421805381775,0.8535,0.4501272875785828,0.77373,0.7651857490551471
10,0.6802,1.1446751676559448,0.8759,0.39126710872650144,0.7049,0.9779516355514526,0.802,0.7257230406761169,0.6221,1.3728182485580445,0.9178,0.26880978909134867,0.8587,0.4595555746436119,0.7565,0.8980398858070373,0.7489,0.8794998522758484,0.8648,0.4197204303741455,0.78318,0.7538060733360051
11,0.6896,1.1601030618667603,0.8799,0.387968922328949,0.7085,0.9927648337364197,0.8051,0.7290998195648193,0.6244,1.401868260383606,0.9254,0.25175916909575463,0.8621,0.4633399191737175,0.7547,0.936175675201416,0.7527,0.8890700892448425,0.8704,0.4045753342628479,0.78728,0.7616725084859133
12,0.6872,1.1946951183319092,0.8997,0.32525751333236697,0.7126,0.9896827410697937,0.8143,0.7168723638534545,0.6194,1.4550670291900634,0.9256,0.24731125925183295,0.8779,0.41482735533714293,0.7614,0.9420394680023193,0.7582,0.8781101115226746,0.869,0.4127283185005188,0.79253,0.7576591278392077
13,0.6865,1.2114337408065796,0.8933,0.3577432087421417,0.7087,1.0536514462471007,0.8156,0.725555143737793,0.6289,1.4525129180908203,0.9268,0.25308723753094675,0.8781,0.41197422560453417,0.763,0.951476844215393,0.772,0.848245675945282,0.8675,0.43199128086566924,0.79404,0.7697671721786261
14,0.6831,1.294053277015686,0.8944,0.3658030217885971,0.7132,1.0739447682380676,0.8159,0.7560594945907593,0.632,1.4773134035110473,0.934,0.23895247770547867,0.8795,0.42555596575737,0.767,0.9623523580551148,0.7733,0.8775113453865051,0.866,0.4506490393161774,0.79584,0.7922195151364804
15,0.6878,1.2906722616195678,0.8938,0.3783832608222961,0.7163,1.070046873474121,0.8192,0.7578175445556641,0.6317,1.54297262134552,0.9337,0.2394622550457716,0.8823,0.42051384231448174,0.7773,0.9431244162559509,0.7775,0.8783727297782898,0.8711,0.44554654147624967,0.79907,0.7966912346687913
16,0.6928,1.3055127103805542,0.8983,0.3730917502403259,0.718,1.1447054384231568,0.8209,0.7864832468032837,0.6352,1.5443130865097046,0.9342,0.2414730977922678,0.8802,0.44641680073142054,0.7708,0.9941636926651001,0.7856,0.8525350413322449,0.8746,0.4392171279191971,0.80106,0.8127911992797255
17,0.6885,1.3514347566604614,0.9082,0.33705694556236265,0.7196,1.177953902721405,0.8199,0.7922353054046631,0.6434,1.5070429496765136,0.9347,0.24359474920928478,0.8801,0.4463872911453247,0.7723,0.9961840083122253,0.7831,0.884320847606659,0.8733,0.45303800015449525,0.80231,0.8189248756453396
18,0.6893,1.3721238216400147,0.8989,0.38622132771015166,0.7159,1.2559590335845947,0.8198,0.811518359375,0.6411,1.6181682607650756,0.9365,0.24082478792369366,0.8812,0.4592750905632973,0.7729,0.984950955581665,0.7874,0.8621895181655884,0.8718,0.4646232349395752,0.80148,0.8455854390248657
19,0.7018,1.3578923574447632,0.8987,0.3895644999980927,0.7186,1.2426195968627929,0.8171,0.8522632516860962,0.6345,1.6492125343322754,0.9356,0.2517645861595869,0.8905,0.42096996167898176,0.7767,1.0080220365524293,0.7891,0.867664279460907,0.8741,0.46878037905693054,0.80367,0.8508753483232855
20,0.7052,1.3607968015670777,0.9036,0.3750465008497238,0.721,1.2889886640548707,0.8157,0.8662651071548462,0.6271,1.721282067489624,0.9347,0.2551463069960475,0.8859,0.44508009280264377,0.7772,1.012528068637848,0.7917,0.8863818316459656,0.8639,0.5363005938529968,0.8026,0.8747816035051645
21,0.7021,1.3944397026062012,0.9105,0.34562877345085147,0.7205,1.3215641962051392,0.8221,0.86332979221344,0.6231,1.7530144535064698,0.936,0.2513837825521827,0.8911,0.434557311797142,0.7705,1.074194605731964,0.7926,0.9166410997390747,0.8719,0.49798160901069644,0.80404,0.8852735326813163
22,0.6978,1.4650341981887818,0.9065,0.3836998073339462,0.7209,1.380806241416931,0.8227,0.8683709051132202,0.6341,1.7303029251098634,0.9359,0.2584264937609434,0.891,0.43440420725345613,0.7772,1.0874454487800598,0.7921,0.9213363184928894,0.8708,0.5193990064144135,0.8049,0.9049225551864504
23,0.6941,1.513126061630249,0.9079,0.3789121015429497,0.7216,1.3938723581314088,0.8204,0.8982926385879516,0.6356,1.7689185598373414,0.933,0.2745097663387656,0.8908,0.4611182044625282,0.7767,1.1017493644714356,0.7904,0.9532317491531372,0.867,0.5358571834087372,0.8037500000000002,0.9279587987564504
24,0.6876,1.5677227443695068,0.9092,0.38190787117481234,0.7228,1.4168745620727539,0.8189,0.9165794515609741,0.6363,1.7880757934570313,0.9386,0.25919010399878023,0.8828,0.4875028124213219,0.7771,1.1154872406959533,0.7865,0.9880223242759705,0.871,0.5385885067939759,0.8030800000000001,0.945995141082108
25,0.6882,1.584395064163208,0.9114,0.3749958400964737,0.7233,1.4436072443008423,0.8136,0.9723911317825318,0.6395,1.7866483163833617,0.9368,0.27150575406104327,0.8773,0.5308828164815903,0.773,1.1461197459220887,0.7857,1.0010454816818237,0.8669,0.5513756629943848,0.8015700000000001,0.9662967057867349
26,0.702,1.4847439855575562,0.9132,0.3769398174643517,0.7246,1.451759962463379,0.813,1.0035175908088685,0.6277,1.8739687173843385,0.9358,0.2725800992280245,0.8894,0.47112201738357545,0.7784,1.1447359212875365,0.7874,1.0109502504348755,0.8654,0.5792638339996338,0.8036899999999999,0.9669582196012139
27,0.6979,1.5612585201263427,0.909,0.4065460031509399,0.7252,1.5207169288635254,0.8155,1.0078292110443114,0.6267,1.9202383123397828,0.934,0.2839274300426245,0.8878,0.48146667983531954,0.7783,1.1131012208938598,0.7938,0.9952356272697449,0.8558,0.610595921087265,0.8023999999999999,0.9900915854653715
28,0.6951,1.6141443929672241,0.9096,0.39986969437599185,0.7254,1.5294377973556519,0.8113,1.008876880645752,0.6282,1.9261947996139526,0.935,0.2886264150112867,0.8849,0.49361971979141234,0.7774,1.1536718545913696,0.7948,1.0143159077644348,0.8663,0.5820202848911286,0.8028000000000001,1.0010777747008204
29,0.6934,1.625246611213684,0.9116,0.3854199676513672,0.7247,1.5778282413482665,0.8158,0.9919289625167846,0.6367,1.87155495929718,0.9394,0.26907772802263497,0.8822,0.520544330048561,0.7763,1.196093300819397,0.7966,0.9977372974395752,0.858,0.6183730800151825,0.8034700000000001,1.0053804478372634
30,0.691,1.6882143474578857,0.9164,0.3668488034248352,0.7269,1.5388101678848267,0.8125,1.0188687437057495,0.6283,1.9309729211807252,0.9355,0.2919973335698247,0.8793,0.5609059590578079,0.7797,1.1421308773994445,0.8033,0.9826217378616333,0.8533,0.6657904891967773,0.8026199999999999,1.018716138073951
31,0.7012,1.6562468017578125,0.9064,0.4308865636587143,0.7252,1.5433954389572144,0.8125,1.0652089392662047,0.6267,1.9928855180740357,0.9369,0.2876760319292545,0.8907,0.5023146940708161,0.7804,1.163647738456726,0.8006,0.9992280310630798,0.8597,0.6264525380134582,0.80403,1.0267942295247316
32,0.6928,1.6886948684692382,0.9071,0.42255877170562745,0.7233,1.6013712274551393,0.8133,1.0457280207633972,0.6291,1.946499824333191,0.9365,0.28654253473430874,0.8837,0.5327329027891159,0.771,1.2485770190238952,0.8025,1.0034299938201905,0.8525,0.6861464735984802,0.8011800000000001,1.0462281636692583
33,0.7002,1.6759978693008424,0.9075,0.42266891800165174,0.7254,1.6230077806472778,0.8128,1.060492211341858,0.6356,1.9653398530960082,0.9378,0.2824675527736545,0.8829,0.5487308318853378,0.7759,1.2117267503738403,0.8018,1.0178129883766174,0.8541,0.682869211101532,0.8034000000000001,1.049111396689862
34,0.7016,1.68502560710907,0.9057,0.445366208088398,0.7233,1.689609008216858,0.8139,1.0664208394050598,0.6257,2.052384986114502,0.9382,0.29459622433781624,0.8852,0.5235484677314758,0.7808,1.2470361534118652,0.8043,0.9966712634086609,0.8543,0.7048912935256958,0.8032999999999999,1.0705550051349402
35,0.7006,1.6833477191925048,0.9026,0.4584459355711937,0.7234,1.7211805683135986,0.8095,1.080990763092041,0.6375,1.9768925693511963,0.9365,0.3020229159064591,0.8805,0.5720907247543335,0.777,1.2353622321128845,0.8057,1.0199023599624635,0.8583,0.6855081957817077,0.8031599999999999,1.0735743984038382
36,0.6989,1.7397120960235595,0.9072,0.452677392578125,0.7285,1.6621887212753297,0.8131,1.105899669265747,0.6371,2.0096153800964354,0.9381,0.2989070811592042,0.8887,0.5220500392854214,0.7784,1.2254044160842896,0.8045,1.0331585254669189,0.8656,0.6504271869659424,0.80601,1.0700040508200972
37,0.7004,1.7680326194763183,0.9099,0.44011308546066286,0.7264,1.6792302377700805,0.8096,1.1214048217773438,0.6353,2.042324892807007,0.9367,0.3105527378663421,0.8818,0.5744034663677215,0.7835,1.1755789358139037,0.805,1.0525177055358887,0.8505,0.7274118996620178,0.8039099999999999,1.0891570402537287
38,0.7012,1.770122233581543,0.9015,0.4975768895983696,0.7256,1.6856603507995604,0.8135,1.1386432361602783,0.6279,2.090512410354614,0.9336,0.3116087770491838,0.8824,0.588642813539505,0.7791,1.2547323778152466,0.7997,1.0789133096694947,0.85,0.7314880405426025,0.80145,1.1147900439110399
39,0.7011,1.7809724098205566,0.9093,0.4481859395980835,0.7262,1.6962919944763184,0.8116,1.1356560881614686,0.627,2.1010004776000977,0.9387,0.29550847332924607,0.8844,0.5673422709226609,0.7762,1.3121172950744628,0.8036,1.0777394594192504,0.8464,0.7694170852661133,0.80245,1.1184231493668257
40,0.6988,1.8105903289794922,0.9032,0.4688103447198868,0.7241,1.7755961812973022,0.8121,1.1604780499458314,0.621,2.151396933364868,0.9391,0.30107857538983224,0.8808,0.6009515422821045,0.7736,1.3018046600341797,0.8076,1.0611499592781066,0.8553,0.7056671472072601,0.80156,1.1337523722498863
41,0.6892,1.8863263221740723,0.9097,0.4491259098172188,0.7252,1.7540374696731567,0.8083,1.1762810813903808,0.6207,2.2193044975280762,0.9341,0.3208735723979771,0.8819,0.5855415795326233,0.7792,1.272821966266632,0.8067,1.0707648789405824,0.8576,0.6906231460571289,0.8012600000000001,1.142570042377785
